date,TOTAL,LABOR,A034RC,A132RC,B202RC,A038RC,B040RC,B039RC,A041RC,B042RC,A045RC,A048RC,W210RC,A064RC,B703RC,A577RC,A063RC,W823RC,W824RC,W729RC,W825RC,W826RC,W827RC,B931RC,A061RC,W055RC,A067RC,A068RC,DPCERC,B069RC,W211RC,W062RC,B070RC,A071RC,A072RC,W875RX,A067RX,A229RC,A229RX,B230RC,CAPITAL,TRANSFER
2002-11-01,9273268.0,6195345.0,5028977.0,4140470.0,888507.0,1166368.0,797268.0,369099.0,883952.0,27883.0,856069.0,209576.0,1437260.0,1026659.0,410600.0,1304348.0,1274154.0,450530.0,265239.0,260704.0,51986.0,30458.0,215237.0,30195.0,-757213.0,1038259.0,8235009.0,7758385.0,7463805.0,195052.0,99528.0,57576.0,41952.0,476624.0,5.8,9797186.0,10124322.0,28494.0,35031.0,289012.0,2530788.0,547135.0
2002-12-01,9300167.0,6199187.0,5028005.0,4136743.0,891262.0,1171182.0,801877.0,369305.0,886712.0,29262.0,857450.0,212217.0,1445034.0,1031492.0,413542.0,1314401.0,1284588.0,456196.0,266416.0,261681.0,53665.0,30506.0,216125.0,29813.0,-757384.0,1037540.0,8262627.0,7813043.0,7519901.0,193338.0,99804.0,57852.0,41952.0,449584.0,5.4,9808505.0,10148559.0,28569.0,35090.0,289214.0,2543963.0,557017.0
2003-01-01,9297212.0,6193002.0,5012382.0,4116620.0,895761.0,1180620.0,807938.0,372682.0,881318.0,28811.0,852507.0,216076.0,1447775.0,1035288.0,412487.0,1320166.0,1290290.0,456382.0,267581.0,261823.0,51099.0,30873.0,222532.0,29875.0,-761125.0,1022116.0,8275096.0,7832238.0,7541283.0,193313.0,97642.0,58020.0,39622.0,442858.0,5.4,9768652.0,10133642.0,28593.0,35015.0,289412.0,2545169.0,559041.0
2003-02-01,9301988.0,6206542.0,5021287.0,4119973.0,901315.0,1185255.0,811718.0,373537.0,872400.0,29400.0,842999.0,218982.0,1443682.0,1035959.0,407722.0,1322906.0,1293239.0,457619.0,268860.0,260617.0,51132.0,31041.0,223970.0,29667.0,-762524.0,1021546.0,8280442.0,7841392.0,7548649.0,194584.0,98159.0,58537.0,39622.0,439050.0,5.3,9730096.0,10097590.0,28592.0,34867.0,289606.0,2535064.0,560382.0
2003-03-01,9341737.0,6240047.0,5047349.0,4140896.0,906452.0,1192698.0,817044.0,375654.0,875154.0,31379.0,843775.0,221045.0,1442140.0,1033506.0,408633.0,1329672.0,1300394.0,460426.0,270253.0,259575.0,53131.0,31544.0,225466.0,29278.0,-766321.0,1020384.0,8321352.0,7905477.0,7611549.0,195339.0,98589.0,58967.0,39622.0,415876.0,5.0,9745280.0,10121475.0,28713.0,34925.0,289809.0,2538339.0,563351.0
2003-04-01,9369824.0,6264690.0,5065652.0,4156226.0,909426.0,1199039.0,821927.0,377112.0,881602.0,35139.0,846463.0,222294.0,1437309.0,1027929.0,409380.0,1332875.0,1304167.0,460210.0,271761.0,258383.0,54813.0,31327.0,227674.0,28708.0,-768947.0,1013464.0,8356360.0,7929877.0,7634487.0,195806.0,99584.0,59274.0,40310.0,426483.0,5.1,9792210.0,10181381.0,28813.0,35105.0,290024.0,2541205.0,563928.0
2003-05-01,9431881.0,6314718.0,5108423.0,4197310.0,911112.0,1206295.0,826011.0,380284.0,894756.0,37650.0,857106.0,223274.0,1433159.0,1024366.0,408793.0,1341013.0,1312969.0,465077.0,273382.0,258852.0,54839.0,31831.0,228988.0,28044.0,-775039.0,1019616.0,8412265.0,7946608.0,7650333.0,196280.0,99995.0,59685.0,40310.0,465657.0,5.5,9869205.0,10261243.0,28983.0,35353.0,290250.0,2551189.0,565974.0
2003-06-01,9475198.0,6342475.0,5130005.0,4214703.0,915302.0,1212470.0,830571.0,381899.0,900818.0,39175.0,861643.0,224013.0,1437833.0,1022818.0,415015.0,1347889.0,1320603.0,463962.0,275118.0,263118.0,56082.0,31974.0,230350.0,27285.0,-777830.0,1029304.0,8445894.0,7996694.0,7699554.0,196713.0,100427.0,60117.0,40310.0,449200.0,5.3,9903006.0,10291196.0,29075.0,35428.0,290484.0,2562664.0,570059.0
2003-07-01,9512421.0,6361088.0,5142328.0,4224098.0,918230.0,1218760.0,835797.0,382963.0,902304.0,39849.0,862455.0,224883.0,1449173.0,1023285.0,425888.0,1354901.0,1328469.0,462756.0,276967.0,270748.0,54654.0,32121.0,231222.0,26432.0,-779927.0,939399.0,8573022.0,8051720.0,7757004.0,195874.0,98842.0,60574.0,38268.0,521302.0,6.1,9910743.0,10415545.0,29488.0,35826.0,290726.0,2576360.0,574974.0
2003-08-01,9560178.0,6394187.0,5169530.0,4252056.0,917474.0,1224657.0,839632.0,385025.0,904640.0,39905.0,864735.0,226979.0,1456105.0,1021496.0,434609.0,1362082.0,1336590.0,466066.0,278931.0,272662.0,53552.0,31936.0,233443.0,25492.0,-783814.0,898637.0,8661541.0,8148276.0,7852102.0,196820.0,99353.0,61085.0,38268.0,513265.0,5.9,9926541.0,10487695.0,29767.0,36043.0,290974.0,2587724.0,578268.0
2003-09-01,9604322.0,6425800.0,5194328.0,4276779.0,917549.0,1231472.0,844376.0,387095.0,908868.0,39519.0,869349.0,230676.0,1460602.0,1017451.0,443151.0,1365991.0,1341526.0,465472.0,281009.0,271549.0,54378.0,32569.0,236549.0,24466.0,-787614.0,1013962.0,8590361.0,8151218.0,7853674.0,197659.0,99885.0,61617.0,38268.0,439142.0,5.1,9944181.0,10369103.0,29498.0,35605.0,291222.0,2600146.0,578377.0
2003-10-01,9642358.0,6471257.0,5232955.0,4310980.0,921975.0,1238302.0,848633.0,389669.0,908836.0,38576.0,870260.0,235694.0,1460598.0,1011152.0,449446.0,1358730.0,1335378.0,465656.0,283201.0,264781.0,52830.0,32114.0,236796.0,23352.0,-792757.0,1018335.0,8624022.0,8170699.0,7867359.0,197053.0,106287.0,62148.0,44139.0,453323.0,5.3,9997607.0,10408434.0,29589.0,35711.0,291463.0,2605128.0,565973.0
2003-11-01,9710123.0,6515936.0,5270995.0,4346894.0,924101.0,1244942.0,852376.0,392566.0,914030.0,40611.0,873419.0,239482.0,1480466.0,1001239.0,479227.0,1358417.0,1336388.0,466177.0,285507.0,263950.0,50485.0,32386.0,237883.0,22029.0,-798209.0,1023312.0,8686811.0,8227520.0,7922591.0,198050.0,106879.0,62740.0,44139.0,459291.0,5.3,10066978.0,10470907.0,29782.0,35899.0,291677.0,2633978.0,560208.0
2003-12-01,9734946.0,6513524.0,5263993.0,4335269.0,928723.0,1249532.0,857489.0,392043.0,925428.0,45458.0,879970.0,241763.0,1479100.0,987712.0,491388.0,1372420.0,1351924.0,472567.0,287927.0,268254.0,51102.0,32236.0,239838.0,20496.0,-797290.0,1022383.0,8712563.0,8258155.0,7950409.0,200263.0,107483.0,63344.0,44139.0,454407.0,5.2,10057953.0,10478957.0,29851.0,35903.0,291868.0,2646291.0,575130.0
2004-01-01,9753226.0,6526546.0,5264855.0,4332302.0,932553.0,1261691.0,863591.0,398100.0,933585.0,52678.0,880906.0,242424.0,1472907.0,970572.0,502335.0,1385488.0,1366736.0,474177.0,290462.0,277247.0,46247.0,32831.0,245772.0,18753.0,-807725.0,1012156.0,8741070.0,8315634.0,8007115.0,201736.0,106783.0,64312.0,42471.0,425436.0,4.9,10025452.0,10472745.0,29930.0,35860.0,292046.0,2648916.0,577763.0
2004-02-01,9786667.0,6533533.0,5267469.0,4331306.0,936163.0,1266064.0,867623.0,398441.0,945697.0,57273.0,888424.0,243057.0,1473105.0,958415.0,514690.0,1399657.0,1382280.0,482245.0,292974.0,283895.0,42038.0,33457.0,247671.0,17377.0,-808382.0,1011540.0,8775127.0,8348786.0,8040409.0,201049.0,107327.0,64856.0,42471.0,426341.0,4.9,10027243.0,10491264.0,30028.0,35901.0,292230.0,2661859.0,591275.0
2004-03-01,9837230.0,6563845.0,5291059.0,4350098.0,940961.0,1272786.0,872838.0,399948.0,960353.0,58831.0,901522.0,243520.0,1474802.0,951243.0,523559.0,1406166.0,1389796.0,482632.0,295465.0,289204.0,38500.0,33514.0,250480.0,16371.0,-811455.0,1013080.0,8824150.0,8405473.0,8098806.0,198820.0,107846.0,65375.0,42471.0,418677.0,4.7,10064321.0,10533555.0,30175.0,36020.0,292434.0,2678675.0,594711.0
2004-04-01,9887537.0,6610417.0,5331193.0,4385510.0,945683.0,1279224.0,876754.0,402470.0,958335.0,57283.0,901052.0,243734.0,1479649.0,949054.0,530596.0,1411924.0,1396192.0,484056.0,297935.0,292972.0,36272.0,33705.0,251252.0,15732.0,-816522.0,1016748.0,8870789.0,8418371.0,8107245.0,200946.0,110179.0,65896.0,44284.0,452418.0,5.1,10098775.0,10569630.0,30312.0,36117.0,292651.0,2681718.0,595402.0
2004-05-01,9972875.0,6684169.0,5395436.0,4447148.0,948288.0,1288733.0,881392.0,407342.0,963994.0,55399.0,908596.0,243551.0,1490498.0,948848.0,541650.0,1416507.0,1401165.0,484832.0,300383.0,293884.0,35796.0,33659.0,252611.0,15342.0,-825845.0,1028059.0,8944816.0,8490014.0,8176470.0,202894.0,110650.0,66366.0,44284.0,454803.0,5.1,10161967.0,10623308.0,30542.0,36273.0,292872.0,2698043.0,590662.0
2004-06-01,10012983.0,6710777.0,5415550.0,4464735.0,950815.0,1295227.0,886620.0,408607.0,966809.0,53145.0,913664.0,242968.0,1501451.0,950625.0,550827.0,1419544.0,1404344.0,485506.0,302954.0,292254.0,35546.0,33792.0,254291.0,15201.0,-828567.0,1035470.0,8977513.0,8473234.0,8157607.0,204532.0,111095.0,66811.0,44284.0,504279.0,5.6,10176999.0,10631849.0,30629.0,36273.0,293103.0,2711228.0,590977.0
2004-07-01,10060040.0,6769697.0,5465313.0,4511964.0,953349.0,1304385.0,892369.0,412016.0,966532.0,50563.0,915969.0,242298.0,1504071.0,954384.0,549687.0,1412855.0,1397547.0,479487.0,305803.0,289005.0,34963.0,33831.0,254458.0,15308.0,-835413.0,1051986.0,9008054.0,8554821.0,8236938.0,205632.0,112251.0,67264.0,44987.0,453233.0,5.0,10231133.0,10658104.0,30708.0,36332.0,293350.0,2712901.0,577442.0
2004-08-01,10107839.0,6809288.0,5498084.0,4541359.0,956725.0,1311203.0,896846.0,414357.0,964121.0,46220.0,917901.0,241684.0,1501469.0,960132.0,541337.0,1431300.0,1415646.0,492835.0,308462.0,287680.0,34855.0,34865.0,256948.0,15654.0,-840023.0,1065291.0,9042548.0,8591933.0,8271607.0,207679.0,112647.0,67660.0,44987.0,450615.0,5.0,10260640.0,10693472.0,30799.0,36422.0,293603.0,2707274.0,591277.0
2004-09-01,10142938.0,6832124.0,5514920.0,4555115.0,959805.0,1317204.0,902019.0,415186.0,961998.0,44472.0,917526.0,241418.0,1517081.0,967867.0,549213.0,1432466.0,1416227.0,486228.0,311544.0,288088.0,34171.0,34423.0,261773.0,16239.0,-842149.0,1075872.0,9067066.0,8664771.0,8341461.0,210287.0,113022.0,68035.0,44987.0,402296.0,4.4,10280515.0,10701385.0,30855.0,36417.0,293857.0,2720497.0,590317.0
2004-10-01,10194699.0,6855460.0,5532498.0,4568510.0,963988.0,1322963.0,906719.0,416243.0,971488.0,51120.0,920368.0,244812.0,1529973.0,977590.0,552383.0,1437484.0,1420423.0,488195.0,313272.0,291801.0,33338.0,34558.0,259258.0,17061.0,-844518.0,1083555.0,9111144.0,8723265.0,8397056.0,213712.0,112497.0,68432.0,44066.0,387879.0,4.3,10291471.0,10707408.0,30979.0,36407.0,294104.0,2746273.0,592966.0
2004-11-01,10210619.0,6854907.0,5527524.0,4558911.0,968613.0,1327384.0,911792.0,415592.0,976815.0,51484.0,925331.0,243410.0,1536082.0,990240.0,545842.0,1443169.0,1424878.0,488982.0,315327.0,295432.0,32876.0,34889.0,257372.0,18291.0,-843765.0,1090178.0,9120441.0,8774943.0,8444456.0,217671.0,112815.0,68750.0,44066.0,345498.0,3.8,10264015.0,10677261.0,30986.0,36276.0,294337.0,2756307.0,599404.0
2004-12-01,10564500.0,6883091.0,5548265.0,4577137.0,971127.0,1334826.0,918105.0,416721.0,985026.0,50233.0,934793.0,240515.0,1844037.0,1005815.0,838221.0,1458347.0,1438420.0,496963.0,317732.0,296281.0,32496.0,35078.0,259870.0,19927.0,-846516.0,1101004.0,9463496.0,8839703.0,8504351.0,222255.0,113098.0,69032.0,44066.0,623793.0,6.6,10654788.0,11072903.0,32127.0,37591.0,294561.0,3069578.0,611831.0
2005-01-01,10296140.0,6908810.0,5562486.0,4587343.0,975143.0,1346324.0,925680.0,420644.0,956656.0,48401.0,908254.0,235328.0,1576049.0,1024317.0,551732.0,1475915.0,1453811.0,501063.0,320764.0,298525.0,32676.0,35879.0,264905.0,22104.0,-856618.0,1164808.0,9131332.0,8835103.0,8497691.0,226123.0,111289.0,69997.0,41291.0,296229.0,3.2,10306788.0,10670330.0,30978.0,36199.0,294768.0,2768033.0,619297.0
2005-02-01,10335831.0,6929061.0,5577506.0,4599829.0,977677.0,1351555.0,930274.0,421281.0,955433.0,47059.0,908374.0,233000.0,1585318.0,1043692.0,541626.0,1491505.0,1467650.0,510204.0,323206.0,300457.0,31924.0,35949.0,265910.0,23855.0,-858486.0,1173295.0,9162536.0,8898890.0,8559081.0,228258.0,111551.0,70260.0,41291.0,263646.0,2.9,10306242.0,10677050.0,31064.0,36199.0,294955.0,2773751.0,633019.0
2005-03-01,10403504.0,6940927.0,5583879.0,4603239.0,980640.0,1357048.0,935708.0,421340.0,959266.0,47426.0,911839.0,232732.0,1632839.0,1063939.0,568900.0,1496916.0,1471736.0,508191.0,325551.0,305064.0,31635.0,36038.0,265257.0,25180.0,-859175.0,1178727.0,9224777.0,8939033.0,8598432.0,228775.0,111826.0,70535.0,41291.0,285744.0,3.1,10347765.0,10717440.0,31255.0,36312.0,295149.0,2824837.0,637741.0
2005-04-01,10468724.0,6979160.0,5616652.0,4633145.0,983506.0,1362508.0,939121.0,423387.0,955216.0,49961.0,905255.0,233713.0,1653733.0,1085059.0,568673.0,1510411.0,1484332.0,513170.0,327115.0,311855.0,30894.0,35754.0,265543.0,26079.0,-863509.0,1188425.0,9280298.0,9028259.0,8678413.0,231317.0,118529.0,70863.0,47666.0,252040.0,2.7,10378871.0,10751915.0,31420.0,36403.0,295359.0,2842662.0,646902.0
2005-05-01,10522557.0,7002548.0,5635120.0,4648273.0,986847.0,1367428.0,942990.0,424438.0,962128.0,51383.0,910745.0,232250.0,1678662.0,1102177.0,576485.0,1512907.0,1486157.0,511798.0,329146.0,311526.0,30948.0,36380.0,266360.0,26749.0,-865937.0,1195508.0,9327049.0,9025076.0,8671645.0,234611.0,118820.0,71153.0,47666.0,301973.0,3.2,10432311.0,10799828.0,31555.0,36537.0,295582.0,2873040.0,646970.0
2005-06-01,10559059.0,7035036.0,5661753.0,4673747.0,988006.0,1373284.0,947295.0,425988.0,975007.0,52115.0,922892.0,227505.0,1676279.0,1115291.0,560988.0,1514629.0,1487437.0,513649.0,331199.0,308959.0,30945.0,36559.0,266126.0,27192.0,-869397.0,1204946.0,9354113.0,9111181.0,8753379.0,238691.0,119111.0,71445.0,47666.0,242932.0,2.6,10466047.0,10824407.0,31621.0,36591.0,295824.0,2878791.0,645232.0
2005-07-01,10622740.0,7096431.0,5716126.0,4723619.0,992507.0,1380305.0,950653.0,429652.0,982926.0,52337.0,930589.0,219787.0,1690747.0,1124401.0,566346.0,1509537.0,1482131.0,513074.0,333107.0,302104.0,30944.0,36364.0,266537.0,27406.0,-876688.0,1216159.0,9406581.0,9213175.0,8853777.0,240424.0,118974.0,71769.0,47206.0,193405.0,2.1,10500924.0,10838976.0,31771.0,36609.0,296077.0,2893460.0,632849.0
2005-08-01,10684685.0,7118768.0,5734680.0,4739645.0,995035.0,1384089.0,953391.0,430698.0,985771.0,47583.0,938187.0,213399.0,1711006.0,1137663.0,573343.0,1534815.0,1507430.0,515051.0,335146.0,299069.0,30879.0,36703.0,290582.0,27385.0,-879074.0,1224734.0,9459951.0,9211230.0,8850108.0,241850.0,119272.0,72066.0,47206.0,248721.0,2.6,10500746.0,10856608.0,31923.0,36636.0,296338.0,2910176.0,655741.0
2005-09-01,10750794.0,7152739.0,5763995.0,4765003.0,998992.0,1388744.0,956299.0,432445.0,995689.0,48915.0,946774.0,207476.0,1737212.0,1155075.0,582137.0,1540516.0,1513388.0,514004.0,337148.0,299195.0,32829.0,36616.0,293596.0,27127.0,-882838.0,1235547.0,9515247.0,9263026.0,8900382.0,243072.0,119571.0,72366.0,47206.0,252221.0,2.7,10469069.0,10815719.0,32080.0,36465.0,296606.0,2940377.0,657678.0
2005-10-01,10825559.0,7187675.0,5795225.0,4793701.0,1001524.0,1392449.0,957734.0,434715.0,999711.0,45701.0,954010.0,208488.0,1780406.0,1176638.0,603768.0,1536528.0,1509894.0,515389.0,339088.0,306670.0,33491.0,36735.0,278522.0,26634.0,-887250.0,1247216.0,9578343.0,9303826.0,8938497.0,242910.0,122419.0,72691.0,49728.0,274517.0,2.9,10541824.0,10870155.0,32266.0,36617.0,296857.0,2988605.0,649278.0
2005-11-01,10873634.0,7208704.0,5813531.0,4807577.0,1005955.0,1395173.0,959708.0,435465.0,1008141.0,43316.0,964826.0,205747.0,1800458.0,1188879.0,611579.0,1539827.0,1514083.0,514404.0,341039.0,306711.0,32177.0,36703.0,283048.0,25744.0,-889243.0,1255797.0,9617838.0,9313340.0,8946242.0,244360.0,122738.0,73010.0,49728.0,304497.0,3.2,10614764.0,10937773.0,32374.0,36817.0,297089.0,3014346.0,650584.0
2005-12-01,10915949.0,7233429.0,5835595.0,4825589.0,1010006.0,1397834.0,961145.0,436689.0,1013759.0,40775.0,972984.0,203844.0,1819457.0,1191798.0,627659.0,1537407.0,1512949.0,522745.0,343013.0,302833.0,31955.0,36977.0,275426.0,24458.0,-891949.0,1264311.0,9651638.0,9351509.0,8981147.0,247289.0,123073.0,73345.0,49728.0,300129.0,3.1,10665623.0,10976198.0,32463.0,36918.0,297311.0,3037060.0,645458.0
2006-01-01,11110896.0,7334386.0,5929421.0,4918706.0,1010715.0,1404965.0,963931.0,441034.0,1046094.0,37171.0,1008923.0,198904.0,1847239.0,1185395.0,661844.0,1591530.0,1568753.0,538284.0,387538.0,294917.0,30848.0,38347.0,278819.0,22777.0,-907256.0,1305889.0,9805006.0,9441821.0,9071617.0,254168.0,116036.0,74335.0,41701.0,363185.0,3.7,10773466.0,11096737.0,32955.0,37297.0,297526.0,3092237.0,684274.0
2006-02-01,11180599.0,7390168.0,5981487.0,4966876.0,1014611.0,1408681.0,964333.0,444348.0,1048610.0,34277.0,1014333.0,193908.0,1879604.0,1193468.0,686136.0,1583140.0,1561673.0,535121.0,389706.0,289562.0,30325.0,38379.0,278580.0,21467.0,-914831.0,1321411.0,9859189.0,9470678.0,9095989.0,258635.0,116054.0,74352.0,41701.0,388511.0,3.9,10855335.0,11151367.0,33114.0,37454.0,297734.0,3122122.0,668309.0
2006-03-01,11251745.0,7414584.0,6003244.0,4984742.0,1018502.0,1411340.0,965798.0,445542.0,1052498.0,33047.0,1019451.0,190715.0,1921194.0,1216018.0,705176.0,1590283.0,1569754.0,540720.0,391422.0,289502.0,29794.0,37883.0,280434.0,20528.0,-917528.0,1334142.0,9917603.0,9509463.0,9132854.0,260449.0,116159.0,74458.0,41701.0,408141.0,4.1,10906510.0,11195659.0,33286.0,37576.0,297950.0,3164407.0,672755.0
2006-04-01,11307760.0,7439844.0,6025589.0,5003108.0,1022481.0,1414255.0,967528.0,446727.0,1051256.0,33671.0,1017584.0,187033.0,1956764.0,1253044.0,703720.0,1593244.0,1573283.0,542049.0,393548.0,289735.0,29401.0,38658.0,279891.0,19962.0,-920381.0,1348858.0,9958902.0,9576820.0,9191586.0,258653.0,126581.0,74686.0,51895.0,382082.0,3.8,10915732.0,11190337.0,33400.0,37530.0,298170.0,3195053.0,672863.0
2006-05-01,11329119.0,7411124.0,5996908.0,4971196.0,1025712.0,1414216.0,970067.0,444149.0,1053228.0,33975.0,1019253.0,183571.0,1994198.0,1277104.0,717094.0,1603034.0,1583432.0,542891.0,395570.0,294692.0,29384.0,38598.0,282297.0,19602.0,-916036.0,1350219.0,9978900.0,9616513.0,9231759.0,257980.0,126774.0,74880.0,51895.0,362386.0,3.6,10899393.0,11182707.0,33441.0,37475.0,298401.0,3230997.0,686998.0
2006-06-01,11372039.0,7433114.0,6015388.0,4986198.0,1029191.0,1417725.0,972837.0,444889.0,1051851.0,34038.0,1017814.0,179703.0,2012972.0,1288198.0,724774.0,1612243.0,1592793.0,546041.0,397716.0,300316.0,29650.0,38763.0,280306.0,19451.0,-917844.0,1354696.0,10017344.0,9645003.0,9259602.0,258431.0,126970.0,75076.0,51895.0,372341.0,3.7,10910248.0,11198154.0,33542.0,37496.0,298653.0,3244526.0,694399.0
2006-07-01,11404161.0,7463822.0,6042303.0,5006467.0,1035836.0,1421519.0,975185.0,446335.0,1047892.0,33931.0,1013961.0,179036.0,2011993.0,1286326.0,725667.0,1622586.0,1603080.0,544706.0,399877.0,308467.0,30485.0,38673.0,280872.0,19506.0,-921168.0,1354181.0,10049980.0,9734170.0,9343801.0,265023.0,125346.0,75309.0,50036.0,315810.0,3.1,10897276.0,11196296.0,33622.0,37457.0,298910.0,3238921.0,701418.0
2006-08-01,11431596.0,7479650.0,6054401.0,5012768.0,1041632.0,1425249.0,978779.0,446470.0,1050504.0,33724.0,1016781.0,177801.0,2015008.0,1284246.0,730762.0,1630514.0,1610732.0,544830.0,402137.0,311261.0,30671.0,39379.0,282454.0,19781.0,-921881.0,1355958.0,10075638.0,9738949.0,9342154.0,271231.0,125564.0,75528.0,50036.0,336689.0,3.3,10884706.0,11189617.0,33678.0,37401.0,299178.0,3243313.0,708633.0
2006-09-01,11471237.0,7518511.0,6088957.0,5040602.0,1048355.0,1429554.0,981404.0,448150.0,1048643.0,33451.0,1015192.0,176535.0,2020515.0,1281959.0,738556.0,1631874.0,1611598.0,548778.0,404413.0,306502.0,30508.0,39304.0,282094.0,20276.0,-924840.0,1365705.0,10105532.0,9778185.0,9375362.0,277019.0,125804.0,75767.0,50036.0,327347.0,3.2,10955947.0,11252321.0,33747.0,37576.0,299452.0,3245693.0,707034.0
2006-10-01,11507563.0,7562054.0,6126868.0,5076158.0,1050709.0,1435186.0,984909.0,450278.0,1052621.0,33078.0,1019544.0,172128.0,2026465.0,1279464.0,747001.0,1624486.0,1603496.0,545677.0,406740.0,297382.0,30629.0,39356.0,283713.0,20989.0,-930191.0,1377916.0,10129648.0,9801967.0,9393623.0,277336.0,131008.0,76067.0,54941.0,327681.0,3.2,11030752.0,11305955.0,33798.0,37723.0,299710.0,3251214.0,694295.0
2006-11-01,11570491.0,7614040.0,6171728.0,5116071.0,1055657.0,1442312.0,989647.0,452664.0,1051026.0,34185.0,1016841.0,168970.0,2041409.0,1279596.0,761813.0,1629866.0,1607836.0,545753.0,409106.0,298538.0,31227.0,39537.0,283676.0,22030.0,-934820.0,1395132.0,10175360.0,9811257.0,9400206.0,279770.0,131281.0,76341.0,54941.0,364102.0,3.6,11091204.0,11353109.0,33924.0,37850.0,299950.0,3261405.0,695046.0
2006-12-01,11679189.0,7694819.0,6244571.0,5183682.0,1060889.0,1450247.0,993161.0,457086.0,1056220.0,37067.0,1019154.0,165127.0,2053387.0,1282354.0,771032.0,1653317.0,1629917.0,554298.0,411512.0,308326.0,31475.0,39574.0,284733.0,23399.0,-943680.0,1419445.0,10259745.0,9904178.0,9488275.0,284335.0,131569.0,76628.0,54941.0,355566.0,3.5,11146750.0,11406768.0,34179.0,38000.0,300178.0,3274734.0,709637.0
2007-01-01,11737939.0,7759494.0,6302925.0,5236040.0,1066885.0,1456569.0,998928.0,457640.0,1019876.0,41846.0,978029.0,160863.0,2054750.0,1287738.0,767012.0,1694063.0,1668967.0,565076.0,413957.0,327812.0,32134.0,40499.0,289489.0,25096.0,-951107.0,1446751.0,10291188.0,9958281.0,9538721.0,283778.0,135783.0,77728.0,58054.0,332906.0,3.2,11129630.0,11403677.0,34259.0,37962.0,300398.0,3235489.0,742956.0
2007-02-01,11824081.0,7814224.0,6351730.0,5279287.0,1072442.0,1462494.0,1002200.0,460294.0,1019492.0,44051.0,975441.0,161018.0,2076251.0,1304771.0,771479.0,1709981.0,1683387.0,567594.0,416436.0,336109.0,32747.0,40556.0,289946.0,26593.0,-956885.0,1468407.0,10355674.0,9982809.0,9565960.0,280778.0,136070.0,78016.0,58054.0,372865.0,3.6,11172747.0,11439606.0,34449.0,38055.0,300608.0,3256761.0,753096.0
2007-03-01,11910200.0,7844244.0,6376599.0,5301111.0,1075488.0,1467644.0,1006503.0,461141.0,1013146.0,43473.0,969673.0,165572.0,2130289.0,1333454.0,796835.0,1716034.0,1688143.0,572162.0,418948.0,333472.0,31996.0,40435.0,291131.0,27891.0,-959084.0,1484475.0,10425726.0,10023523.0,9611732.0,275447.0,136344.0,78290.0,58054.0,402203.0,3.9,11220108.0,11474972.0,34657.0,38145.0,300823.0,3309007.0,756950.0
2007-04-01,11955548.0,7840636.0,6369787.0,5292420.0,1077367.0,1470849.0,1010601.0,460247.0,1002468.0,40227.0,962240.0,173572.0,2188602.0,1373785.0,814817.0,1707969.0,1678979.0,570697.0,421493.0,320238.0,31980.0,42298.0,292273.0,28989.0,-957698.0,1491604.0,10463944.0,10066786.0,9643571.0,286015.0,137200.0,78581.0,58619.0,397158.0,3.8,11252488.0,11490069.0,34759.0,38167.0,301045.0,3364642.0,750271.0
2007-05-01,11995297.0,7837271.0,6362376.0,5282323.0,1080053.0,1474895.0,1015679.0,459216.0,997071.0,38174.0,958897.0,180370.0,2226277.0,1398489.0,827788.0,1710486.0,1680483.0,577851.0,424072.0,312747.0,31567.0,41609.0,292638.0,30003.0,-956177.0,1495998.0,10499300.0,10117699.0,9685806.0,294437.0,137455.0,78836.0,58619.0,381601.0,3.6,11260689.0,11495529.0,34849.0,38156.0,301278.0,3403718.0,754309.0
2007-06-01,12015261.0,7857568.0,6378833.0,5294724.0,1084109.0,1478735.0,1018859.0,459876.0,994081.0,37226.0,956855.0,186871.0,2222020.0,1407567.0,814453.0,1712602.0,1681671.0,576514.0,426684.0,311211.0,31940.0,41319.0,294003.0,30931.0,-957881.0,1500197.0,10515064.0,10144921.0,9706762.0,300453.0,137705.0,79086.0,58619.0,370143.0,3.5,11256348.0,11488415.0,34873.0,38101.0,301528.0,3402972.0,754721.0
2007-07-01,12041463.0,7872827.0,6388468.0,5301023.0,1087445.0,1484359.0,1023841.0,460518.0,992441.0,37333.0,955108.0,190055.0,2225744.0,1401018.0,824726.0,1719857.0,1688082.0,573796.0,429329.0,315442.0,32840.0,41902.0,294774.0,31775.0,-959460.0,1499413.0,10542050.0,10185314.0,9751141.0,295321.0,138852.0,79364.0,59488.0,356736.0,3.4,11259912.0,11500396.0,34932.0,38107.0,301790.0,3408240.0,760397.0
2007-08-01,12050306.0,7868074.0,6382039.0,5288079.0,1093960.0,1486035.0,1026393.0,459642.0,985205.0,38479.0,946726.0,193640.0,2229739.0,1399932.0,829807.0,1731860.0,1699344.0,577481.0,432008.0,319607.0,32899.0,41853.0,295497.0,32516.0,-958212.0,1495737.0,10554570.0,10232003.0,9798937.0,293979.0,139087.0,79599.0,59488.0,322567.0,3.1,11248828.0,11506241.0,34942.0,38092.0,302064.0,3408584.0,773648.0
